NAME	adipose.stem.cells	B.cells	CD4..T.cells	CD8..T.cells	chondrocytes	endothelial.cells	eosinophils	erythroblasts	fibroblasts	keratinocytes	macrophages	mesenchymal.stromal.cells	monocytes	myeloid.dendritic.cells	neutrophils	NK.cells	osteoblasts	pc.adipocytes	plasmacytoid.dendritic.cells	platelets	sc.adipocytes	smooth.muscle.cells
TRPM6	17.53260987	17.80251747	23.10688103	19.82159478	17.6844974	14.02749449	365.1087859	16.13505272	14.9306046	20.97990349	17.421139	15.62728694	18.41618639	20.23056592	439.6725481	16.23783983	15.31962755	33.05083819	16.13532647	13.98206881	26.03738298	18.22050205
FAM213A	138.292895	151.163622	123.455614	159.32716	84.38413771	2928.889284	54.22938442	45.22479531	167.9851677	944.0023681	3109.942676	106.6820238	89.85113225	71.49737245	39.63319474	60.79012729	65.86293758	3988.90876	2713.923204	49.6937056	5484.293423	586.2490766
GPAT3	56.33632837	31.52996341	266.7091257	65.19541859	23.86408047	50.78364316	74.20409813	31.77139191	27.47027513	2834.653219	1987.735264	199.4713541	1137.615138	3420.07215	1686.455379	29.98564824	53.42243118	808.8681659	53.72933552	79.15931416	253.1071025	98.06113896
H19	3326.106053	67.7549099	73.54681366	69.88698747	1402.464809	559.5374731	121.6720142	337.4576782	54.17023538	189.2924235	76.67885606	77.4793252	74.1166934	53.87398444	94.57372808	77.1103049	219.6485248	4648.763796	101.6578983	72.74536624	4278.913826	101.8821991
MAL2	22.59763605	21.02764279	19.8083012	22.73212409	17.85775919	26.05689108	22.978432	23.49591447	16.7801349	4043.804711	21.12651185	18.90526391	21.6439428	22.78122625	20.70929936	21.69238068	21.06301551	94.27696788	25.64186628	21.65205741	87.91125648	28.70355682
ERRFI1	1806.773684	35.90588028	33.38738205	41.81092074	1902.916301	2477.82429	46.05605028	52.39678952	266.2017215	8589.680572	72.51782155	4599.521966	32.7200541	23.97820751	42.30426664	121.7867496	7413.615334	4381.627949	25.10679397	48.32768872	3407.502285	1534.774411
ANTXR1	3348.616204	23.40053176	17.1972584	24.26861716	2349.778543	984.3176156	21.60188929	23.51922588	4381.627949	751.7895094	25.82836815	4205.496758	25.84761574	39.46485132	20.78580444	21.3227318	4716.951331	1262.470136	29.58711061	20.39578432	1118.180314	1342.755572
MYLK	2436.972375	31.6639686	42.4768821	29.31964863	4037.030836	294.2490434	46.6864707	23.88702619	3326.106053	437.6535048	46.29603913	5362.061514	47.26489233	449.3683992	41.21991542	37.90824752	6186.310757	4498.249031	287.5649797	9118.20533	3598.479281	2008.965848
PAPPA	708.8161582	63.12803963	54.64428147	67.71377968	2110.583739	687.8326188	62.16623298	50.87770741	2416.476006	60.28727665	26.99295724	2860.859776	38.45682935	22.68243455	47.35806594	51.04212567	5187.229716	82.73247132	24.71475625	32.55777499	59.43913922	1511.991538
APCDD1	282.725719	33.10994437	27.53768522	29.17094334	1158.723604	33.53510803	24.30169775	39.36683738	6025.706282	757.3631782	29.39838412	27.32716365	74.92901966	52.58077993	31.2737146	29.58611097	92.43885598	319.4373564	380.4708677	36.73446669	319.4373564	35.59975623
PDK4	139.1003839	115.7700618	138.0250341	22.73212409	601.331916	58.49540187	3113.245711	54.5318197	26.1072343	639.7671713	68.94730363	65.6706114	1385.364372	798.3851077	167.7492495	51.27272761	866.3266408	5710.737531	26.18742447	255.8540266	5883.382201	23.98463158
CCDC80	9572.718699	112.1664466	79.02755264	93.36349914	3185.65485	325.5347189	103.6911924	101.4183205	1303.532031	147.6865542	147.0543902	2426.448696	96.34821376	95.86852116	107.2781911	87.26385977	5574.563005	102.9854314	81.0949148	75.56390885	232.9037773	2558.966255
C1QC	37.14457791	56.33632837	36.39402786	51.57643121	44.25184778	62.16149926	70.70916075	98.46619755	43.79939112	45.01221206	1032.151153	56.31866319	89.90451777	56.13821445	76.75214624	53.29161723	63.67958172	1050.238036	57.31077137	70.33268828	1030.071082	66.4212711
SH3BGRL2	105.4847569	106.7284004	112.8049798	300.3128809	150.8488904	252.8088405	87.42074708	602.5815786	103.9596822	130.9901438	73.17080507	98.38429074	86.87003562	118.8595526	109.5367948	88.0031428	237.4000169	1404.325263	67.17430317	9457.296354	1585.26151	227.2891748
PKDCC	621.8136404	123.4917041	112.9384323	191.9699676	240.0910263	157.8483889	118.2132228	267.4490481	292.2059004	99.59805435	90.12370835	96.56130527	100.7681083	74.93870708	94.04360312	115.6912107	171.84163	3161.3209	108.5373495	97.28758967	3723.389593	310.6826605
MIR100HG	844.4297732	12.78702969	12.64736724	12.52418302	793.2345374	302.8432272	13.3708487	11.04180557	1147.442132	23.45338182	11.25032145	1987.056644	11.68764174	11.66545653	10.79934406	11.33352622	1248.880386	94.10288183	10.86932268	10.57413947	148.3301201	1288.14426
DDR2	3444.33494	45.479284	49.50336584	68.83651197	2423.247182	258.3148672	49.05454413	96.13939985	3911.31065	96.32777957	60.09037984	4274.073861	50.70766976	24.06048271	75.89769197	94.04028255	4108.338827	1208.112996	72.38175493	49.82385586	1658.637249	3084.882985
FRMD6	5081.847327	36.05349985	45.31675971	41.69066822	3541.55312	4555.498213	85.49757537	36.52954575	7226.516398	3516.547192	65.78160981	6465.454549	41.56781284	72.99452785	64.2609651	213.4881164	8923.445963	419.6958298	42.55515631	41.86020663	416.5187253	4993.820689
SYTL2	196.5525255	46.79702048	376.3648427	1142.534741	392.9207874	32.86050315	93.44569438	67.56504543	1607.356549	191.8454444	69.27470357	373.4598719	76.56871515	57.89859946	62.21521354	2596.624209	284.7353705	107.7680203	167.5050332	102.7825047	98.76684112	318.42008
MAP2	61.74266557	79.48879686	27.22215433	26.60644686	28.08622077	596.3307516	30.2311422	23.26076998	38.51687797	2189.126057	17.43735229	55.29922691	21.20023985	29.83091674	29.68639697	20.17191946	186.2485122	85.79504683	42.85659882	74.48857271	92.91937502	355.1407267
EHF	17.58225356	20.75242529	21.55961389	18.99933296	20.75517994	24.27779043	24.59165422	18.71703407	19.83777439	4739.675407	28.93208538	16.78956475	22.29612025	583.3884077	27.82765003	16.64742646	17.43735229	20.47654183	25.99876406	18.12659131	21.07857465	24.42296856
COL12A1	9118.20533	27.48684055	21.1751939	30.19427804	11778.5783	327.7146815	26.23283803	41.13464017	9118.20533	495.8919007	24.95103292	8080.408997	22.40288283	28.51758413	33.06816644	22.20895128	11254.51647	4005.786003	22.37181373	41.52838773	3680.469824	5189.096456
CTHRC1	5326.29892	41.29676751	31.40407441	36.88803412	4168.824496	8349.555619	40.15456067	27.43593942	6061.792392	42.68803318	21.50204271	9345.462014	22.76901963	18.18374961	27.40990285	38.14240405	3911.31065	1311.995325	20.34792623	23.16385609	2247.99688	715.4067873
FAM83D	183.8095145	53.17579093	59.00402637	120.404754	152.4500931	959.0495623	79.12262454	4159.529159	201.9513783	440.9023791	73.97842273	206.4284911	45.37164857	82.78467505	71.86442428	57.38494662	81.3135211	75.87978479	85.29202811	273.7378735	66.54483011	360.2296557
SORBS2	368.3844756	15.68441157	13.94128156	14.76759466	745.061629	1605.634774	19.08490206	14.00634742	17.33382005	20.29759467	15.31962755	809.0612024	15.33845418	20.5739657	16.25590446	52.18191378	1459.774325	330.0179387	14.33809865	91.1339118	208.0147863	72.68613301
MSRB3	3078.159594	16.39382699	17.16596365	20.94894626	2844.758802	1679.492672	547.8664674	24.11878891	2769.339703	256.5644933	17.4540129	3147.900473	29.74676285	124.0737288	116.4988552	39.86308253	6237.429981	3109.942676	1622.641567	3439.418905	3326.106053	2333.00405
HOOK1	17.03479233	120.404754	192.7885436	244.3147467	18.14057742	21.61741886	116.8894162	724.2748738	19.76962425	1223.99157	19.01371333	15.99989698	27.50787943	28.79994016	42.37681057	94.26554922	18.81781751	26.15545321	34.76138773	54.01411153	21.07857465	19.28156961
FAM72C	138.8868352	66.50342032	184.5310446	35.98873078	60.43117559	436.6277249	622.918364	5256.285335	121.5438159	182.8069495	315.6958034	124.4794929	250.7877678	350.1292703	46.76605581	121.5649563	109.2186114	74.02291505	194.8140488	33.84654145	51.54310181	127.133063
NCEH1	83.46967114	23.17085846	17.99170961	19.2046283	64.25432302	105.7170532	15.95293072	2159.473214	83.21358049	33.08349864	1698.879186	151.6488136	223.7515861	70.72815967	13.95416401	55.5605953	154.8056599	59.15708256	15.3769198	16.20429976	49.99183543	385.3367639
PCDH18	2904.843963	65.11390366	44.99628186	89.829645	1808.999133	55.43090366	104.3487467	228.7273985	4192.971263	36.39048342	42.6533348	2210.636879	58.50764788	17.50241881	119.3329293	48.33935174	2604.056108	1522.159253	42.95706032	86.75486934	1241.061357	1456.785606
ROBO4	115.4202932	82.6307035	53.84991062	81.79191909	59.08178142	5766.887783	65.56886984	159.1912999	98.38071199	70.78725358	81.41788121	90.0403917	63.23735234	89.47929315	75.28614645	53.28377668	76.54012803	1569.855045	94.920672	99.86535526	1792.84827	113.4203715
LGALSL	332.981251	105.0609667	76.10569409	119.6517835	487.1589285	130.1345225	282.3801158	103.0557075	73.56048058	3627.811842	457.8606652	223.4423391	85.52468859	172.1806251	1682.52337	59.70053179	492.6369396	626.0699299	85.74121221	9398.117046	623.8963048	168.950561
KIAA1324	57.21248811	84.25645269	132.1083033	187.3354993	88.81671766	110.3190779	96.28223398	104.2862337	65.19541859	68.32656556	69.96873924	83.08155075	68.22381518	84.96179363	1403.505936	93.05736457	141.2100406	50.90484253	59.12298219	161.3886941	53.20592304	73.61171533
RCAN3	281.6675393	2278.072297	9739.509138	6723.060675	154.0856152	90.06159057	343.0705308	54.40352601	573.5404785	1461.585875	798.3851077	185.4826707	780.4036703	1547.31638	107.0239366	193.1353893	757.3424814	665.6205788	1658.637249	3129.552474	642.6073949	148.2403961
ATP8B1	420.943812	18.49544013	20.28360969	19.41428331	861.515138	441.6307205	41.21042713	15.20521006	1723.993411	737.3393054	18.9490431	687.7559524	15.14516248	17.29975313	16.35080228	18.6751643	1350.305249	152.0879456	14.03234774	14.8207004	122.2636496	1265.338675
PGM5	63.67958172	26.72306264	29.30801771	29.88882114	27.83749164	41.8132751	32.09516554	34.24243557	32.5043451	26.44280033	61.99064418	43.43654812	45.88867521	35.60989603	50.21862139	30.82936527	25.2121735	1332.324818	37.18728807	56.70953519	1417.025897	40.97221056
ADAMTS2	2290.834179	58.84020297	29.17055949	76.48817487	2743.326889	554.6045073	34.21678416	109.2956899	630.7158434	30.88988534	58.80702268	1955.077573	38.47366241	32.11619944	58.98655253	28.67533102	2949.625432	120.8863466	79.65703435	52.61617887	181.9695878	1459.274897
PAPLN	37.29716205	33.32826833	42.65365549	34.80488076	229.3195219	51.26906804	34.80184874	46.88157021	44.30346932	87.93009675	319.0423511	87.07888962	48.29814661	47.76923336	42.60375357	32.08427114	52.25616892	293.2886363	3456.218865	59.42272864	160.343862	37.96960848
KITLG	1456.515158	26.1072343	19.14797647	21.32533702	802.9176526	652.226998	26.53806284	21.49547694	3129.941746	1284.291752	50.79471366	1882.036148	29.51959987	46.24558184	29.26684685	28.68785327	3824.882536	352.0542071	25.69221733	223.2013851	359.1581302	1392.804444
FGG	2575.225244	32.38481383	29.25542412	40.05251818	2430.322299	637.738902	34.28101708	32.73025383	1511.677985	1306.687272	23.21957314	2587.872807	32.59062736	41.3716578	35.74683795	35.1777437	2858.313339	366.8737131	34.71861192	27.59179638	311.7443572	1451.678619
ZNF521	1054.589364	20.31502681	21.4869439	19.21955584	742.9790896	522.9569588	25.84628891	20.11514261	1397.891113	25.49266969	20.11090994	114.5040143	21.80764303	87.16546383	20.28701003	29.2687946	256.9630625	278.3265064	342.7153067	18.27507278	369.4059563	26.31353931
GJA5	23.40053176	30.8139772	21.32191572	27.11697109	28.21650336	249.7285759	23.40901879	77.25508788	21.39203017	24.90894204	32.93059103	28.73232368	28.28516675	23.69439483	41.38672451	20.94861785	27.28743806	712.8075103	24.14603516	35.18568195	432.1556815	42.78894122
CCDC50	222.5308292	1792.84827	330.0288888	131.1297545	136.6284779	594.2130291	131.7486604	349.0353652	259.702909	150.0856994	112.1664466	213.2988265	282.3498729	781.2553306	138.2018459	215.7377712	452.8069726	1332.324818	7413.615334	217.5450255	1380.89996	348.8208985
ABHD15	248.5536379	274.0698846	245.6206295	301.0721792	179.6434721	167.7145485	188.4330457	88.96796506	221.3321724	108.0418772	402.4897864	222.9682508	203.0115621	499.1468617	64.36331108	847.4670184	296.2048037	209.3917143	4835.080915	98.94227871	325.2594952	271.7380027
MPEG1	30.4149567	3120.133407	2637.997263	198.137911	31.16394546	34.69538403	231.0718357	64.13979506	27.13614215	26.3792767	681.1792088	25.61549846	8219.838359	8471.717004	2150.350698	43.07772589	30.96965115	897.9533188	13467.22429	1180.561957	547.4036953	24.14585842
CLMP	2116.266885	14.07279869	16.18373263	14.42944185	2652.260992	135.615306	12.38272925	16.09667238	3193.258914	79.20865533	17.7878549	4777.232664	13.25646704	14.57966976	13.20439665	13.36537568	1618.855908	200.0620641	18.18374961	15.84109154	327.7838375	3044.80965
FST	737.9833952	24.14603516	21.73931581	23.08886813	1189.313258	240.1326677	23.98943797	29.68816345	1806.773684	1735.271608	27.64174903	2004.839422	23.8460636	18.21606347	24.05348541	24.62971606	3928.442744	142.8518229	24.09604028	24.11485285	164.71444	2786.212365
FAM110C	18.31559984	19.11997916	21.54406442	25.2121735	20.78922757	24.42820837	18.91561511	23.17960862	19.23573008	3014.278166	21.88194525	18.35898629	20.1152596	24.01127699	24.46880254	161.9305049	21.11030607	60.01364627	20.36617871	31.19473172	36.57655444	31.88160803
HLA-DOA	52.16206378	3109.942676	290.8187492	537.744463	68.64244145	57.16489496	65.32159316	119.301556	66.82587249	65.15447393	311.7443572	232.0499773	436.6411675	3652.985631	93.05154179	89.66075778	61.64028345	338.999261	2004.008874	642.7140792	362.7531008	48.92265232
PPP1R14C	77.6800575	126.2360043	94.95391244	152.3394442	568.8865632	70.63810706	162.7369733	215.9970443	63.91328182	4975.357871	110.9328276	143.0271162	86.3279025	77.44230317	177.5789554	81.73422036	384.2766243	53.78709216	55.37439539	108.4756002	56.72431448	85.31659547
DMKN	147.818334	40.7078658	30.48483933	46.13711275	167.9138227	48.11233894	42.59634216	28.50436332	97.9623083	5514.086318	33.56417385	74.89683442	40.25024522	55.5441439	54.55672434	91.0997651	57.83372192	63.51026607	78.00438971	100.5911276	89.93838328	34.56426143
FNDC1	529.1217323	29.30244209	24.4237792	35.46326593	814.8924588	19.56961473	34.97160324	43.26367407	96.23312253	29.10243689	21.73006851	1393.331667	21.60937618	22.69753796	35.07820293	18.70329379	1320.931806	100.0633889	22.2755442	20.67188506	110.1892646	27.93065483
DEPDC1B	22.81529654	15.05852629	18.4652888	13.67766793	19.05486871	86.14190755	33.004567	1098.241521	14.42944185	94.86951911	29.37863394	17.86912967	14.51553925	17.13672372	14.42082437	23.57883747	13.33106837	12.76479854	12.31173114	12.17510435	12.74206808	16.11958726
PPP1R14A	150.7988806	274.4151492	31.20790681	35.37827543	87.921604	688.5496917	23.75235999	38.39077756	30.26850468	32.80771719	36.90781924	51.95631693	31.91302991	153.1604313	38.85811468	30.10764364	845.9547211	2068.033142	362.2851849	56.64761829	2472.397974	362.7670161
PACSIN1	47.85646285	73.79042304	179.3283016	136.3180352	48.03789077	63.84629044	63.31466956	155.1201059	76.34339819	68.45652578	68.24523052	47.92557587	77.58736254	71.71807292	72.26422939	184.1422243	50.33835871	67.62825518	4297.269374	76.91958462	80.20871732	75.49113614
GPC6	1909.00893	55.4046055	48.19056214	49.10840912	3904.361093	45.12112394	45.52696836	70.30283386	514.5693702	102.8384225	44.09827224	2240.792649	55.34665957	65.51221398	48.08390094	46.87056604	427.499065	191.7824035	51.14208884	40.41264998	199.6186342	67.47937574
LINC01279	6770.849712	24.31814644	23.24701262	25.29995651	4362.24968	254.0130336	45.33504939	25.42520838	1469.419388	35.36335347	22.51085651	3527.047403	23.18957479	18.75072771	26.46095751	27.03677	4952.559339	725.9041366	19.80428959	27.14346776	1122.602919	1471.64513
GLT8D2	801.2749898	13.67766793	11.89147061	13.39341204	2012.645112	18.67606619	11.31111715	14.01983801	2093.968992	20.14671337	16.7801349	1786.294748	13.51867334	20.86767223	12.65152849	17.11758869	745.838591	217.3384869	15.3769198	17.26268669	183.0847848	804.9928423
C11orf96	1469.419388	33.01090886	26.68673072	30.90998006	1432.7929	166.3892462	29.67102104	69.88727745	702.5266462	2619.566351	54.58857345	370.1008002	42.56792642	52.69561133	43.83908908	35.48859437	3314.50336	10103.4721	58.43444888	59.18974409	8923.445963	692.5031137
KIAA1551	117.653743	3519.175784	4518.472391	4420.066094	27.83844919	169.1438618	1007.943724	1125.741141	66.74526931	672.2692031	104.1052981	49.10872406	1620.748738	657.3826387	5174.334049	3457.393355	25.82836815	15.77938023	578.4396315	467.3076186	15.11235356	50.11510191
ELOVL7	19.71887035	25.28389092	46.49236352	30.12544003	22.82456212	22.80713942	96.44346581	30.34859477	17.06917534	2908.005448	95.61637579	14.44796242	37.05083777	105.4119083	68.95954731	37.10382328	19.6211325	183.6258853	30.32131864	6675.692646	215.7663863	19.9492389
AFF3	75.69378076	3693.896032	161.2180715	100.9318366	404.6638109	23.35158596	16.99483261	24.02538331	200.0620641	21.69802146	26.480268	43.34243454	121.0898591	1947.636868	21.24050998	54.82580251	220.8528913	44.35688599	3129.941746	187.3508519	39.06273833	506.779351
TMEM119	1426.635932	44.02232554	35.01823998	49.29894485	986.8170831	54.54843332	36.54578173	67.04815182	3559.238986	45.78798411	49.60283059	1282.645117	47.97694437	39.84185234	87.44823451	51.00322737	558.5496181	246.6188437	56.03922116	36.42450635	312.936038	78.72264178
ITGA2	89.53941296	25.38736766	27.01546002	27.38023472	49.57325553	1372.966838	45.65672798	31.24960583	174.8894006	2075.706829	26.68739682	361.6620994	21.9761852	17.247624	22.79394095	23.88368426	197.9718569	21.11030607	12.74206808	170.1124295	23.48786805	806.4597045
RGMB	308.8892523	58.63894254	52.47252424	51.33577416	322.6996315	250.1425588	53.92509597	48.68235609	2148.671244	48.0499259	41.22884748	337.693481	34.21546196	30.33861781	52.97450128	23.56618327	522.3767618	31.47350419	24.90084461	38.00959174	35.7775847	1703.541183
TMC8	52.28338473	2635.076594	5244.671159	3258.760249	87.36148011	67.40391159	1700.579657	741.3154171	66.11587737	216.0011284	609.0423447	59.61019087	899.7640683	1387.857104	697.2396213	4754.167342	99.38526042	198.9747677	1001.283231	869.8387235	143.7304528	101.4362973
PAG1	41.46980777	302.244004	2194.070176	1978.032803	68.08807571	25.15877238	341.2774067	23.64039005	107.0852492	104.354899	376.7904861	31.12278966	569.2602257	368.9093503	596.0480679	496.6280044	62.97647252	47.1650568	1698.879186	679.2701847	42.30661796	78.01640608
BAIAP2L1	74.26063869	29.02139665	23.8239642	23.92678096	589.9718815	40.9318295	25.59013108	26.95536054	84.37119004	3730.733575	27.96419967	400.8513125	25.72483664	25.52566249	24.46911782	23.63309095	773.9708192	129.2109476	170.0260296	19.00850567	134.9612862	296.3004262
